fct_all_accounts_summary                          , 32288408            
fct_all_accnt                                     , 32288408            
fct_all_relationships                             , 53509372            
fct_all_accnt                                     , 32288408            
fct_all_relation2                                 , 41894531            
fct_all_relation4                                 , 40709726            
dim_customer                                      , 55181841            
dim_cust1                                         , 55181841            
fct_all_relation4                                 , 34464061            
fct_all_relation5                                 , 34464061            
fct_all_relation6                                 , 34464061            
fct_all_dump                                      , 34464061            
fct_all_dump_with_business_dt                     , 34464061            
